dayint,Column_WV,AOT_Uncertainty,elev,aod,RelAZ,DevAll_P1km,dist_water_km,forestProp_1km,diffcwv
12075,0.24,0.0063,24.7916666666667,0.071,69.11,0.967654986522911,0.458550661802292,0,0.017301
12075,0.191,0.0038,60.3478260869565,0.088,71.04,0.665166516651665,20.8977642059326,0.132313231323132,0.036618
12075,0.212,0.0122,17.16,0.084,120.54,0.91726618705036,2.76663184165955,0,0.059018
12076,0.218,0.0145,32.48,0.019,115.89,0.281221922731357,9.95783615112305,0.451033243486074,0.05598
12076,0.207,0.0229,24.7916666666667,0.099,115.67,0.967654986522911,0.458550661802292,0,0.033859
12076,0.246,0.0147,60.3478260869565,0.09,67.25,0.665166516651665,20.8977642059326,0.132313231323132,0.061434
12077,0.425,0.0044,32.48,0.082,70.42,0.281221922731357,9.95783615112305,0.451033243486074,-0.080541
12077,0.479,0.0049,24.7916666666667,0.093,70.4,0.967654986522911,0.458550661802292,0,-0.088652
12077,0.556,0.0108,60.3478260869565,0.069,119.34,0.665166516651665,20.8977642059326,0.132313231323132,-0.0411649999999999
12077,0.556,0.0148,17.16,0.058,118.86,0.91726618705036,2.76663184165955,0,-0.035731
12079,0.186,0.0148,60.3478260869565,0.153,117.85,0.665166516651665,20.8977642059326,0.132313231323132,0.037068
12079,0.193,0.0206,17.16,0.074,118.16,0.91726618705036,2.76663184165955,0,0.083808
12080,0.905,0.0069,60.3478260869565,0.102,69.11,0.665166516651665,20.8977642059326,0.132313231323132,-0.112625
