dayint,Column_WV,AOT_Uncertainty,elev,aod,RelAZ,DevAll_P1km,dist_water_km,forestProp_1km,diffcwv
11156,3.405,0.0222,60.3478260869565,0.287,146.49,0.665166516651665,20.8977642059326,0.132313231323132,-0.0714669999999997
11156,3.385,0.0243,11.1666666666667,0.295,145.6,0.140287769784173,4.09160137176514,0.226618705035971,-0.197848
11158,1.507,0.0233,68.3461538461538,0.019,131.72,0,72.62548828125,0.796777081468219,0.124588
11159,2.576,0.0332,60.3478260869565,0.289,45.49,0.665166516651665,20.8977642059326,0.132313231323132,-0.0418689999999997
11159,2.452,0.0935,17.16,0.171,45.42,0.91726618705036,2.76663184165955,0,-0.277456
11172,4.32,0.0236,11.1666666666667,0.181,140.73,0.140287769784173,4.09160137176514,0.226618705035971,-0.550895
11173,1.335,0.0093,68.3461538461538,0.02,138.09,0,72.62548828125,0.796777081468219,0.179716
11174,1.895,0.0153,60.3478260869565,0.165,143.69,0.665166516651665,20.8977642059326,0.132313231323132,0.0650740000000001
11174,2.323,0.0225,68.3461538461538,0.193,129.07,0,72.62548828125,0.796777081468219,0.105506
11174,1.713,0.0359,17.16,0.184,142.85,0.91726618705036,2.76663184165955,0,-0.237951
11190,1.357,0.0147,60.3478260869565,0.092,136.92,0.665166516651665,20.8977642059326,0.132313231323132,-0.102289
11190,1.264,0.0336,17.16,0.043,136.17,0.91726618705036,2.76663184165955,0,-0.175332
11190,1.186,0.0173,11.1666666666667,0.053,136.57,0.140287769784173,4.09160137176514,0.226618705035971,-0.081429
11191,1.894,0.0267,38.7083333333333,0.257,60.03,0.942394239423942,0.682812094688416,0,0.00522500000000004
11191,1.562,0.0266,11.1666666666667,0.147,57.92,0.140287769784173,4.09160137176514,0.226618705035971,-0.145738
11194,1.864,0.0099,38.7083333333333,0.207,135.81,0.942394239423942,0.682812094688416,0,-0.312849
11194,2.181,0.0137,60.3478260869565,0.454,66.64,0.665166516651665,20.8977642059326,0.132313231323132,-0.164847
11194,2.057,0.0236,17.16,0.414,66.8,0.91726618705036,2.76663184165955,0,-0.502738
11195,2.275,0.0438,38.7083333333333,0.145,126.67,0.942394239423942,0.682812094688416,0,0.231481
